지점,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
182,2019-02-06 09:00,130,5,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,12.5,5.3,1016.2,1013.0,
182,2019-02-06 10:00,340,4,,10000,,3,1.0,3.0,,,6.0,0.0,,,3000.0,20000.0,,,13.6,5.8,1016.5,1013.3,
182,2019-02-06 11:00,10,4,,10000,,4,2.0,4.0,,,6.0,0.0,,,3000.0,20000.0,,,13.7,7.2,1016.8,1013.6,
182,2019-02-06 12:00,320,3,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,13.8,7.7,1016.5,1013.3,
182,2019-02-06 13:00,340,3,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,13.6,7.5,1015.8,1012.6,
182,2019-02-06 14:00,300,5,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,13.5,7.4,1017.0,1013.8,
182,2019-02-06 15:00,310,4,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,13.4,6.0,1015.8,1012.6,
182,2019-02-06 16:00,310,6,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,12.8,7.4,1016.7,1013.5,
182,2019-02-06 17:00,310,5,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,12.7,6.0,1016.7,1013.5,
182,2019-02-06 18:00,300,4,,10000,,5,3.0,5.0,,,6.0,0.0,,,3000.0,20000.0,,,11.9,4.4,1016.6,1013.4,
182,2019-02-06 19:00,200,2,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,10.6,4.5,1017.0,1013.7,
182,2019-02-06 20:00,200,3,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,8.8,4.9,1017.5,1014.2,
182,2019-02-06 21:00,170,5,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,9.0,4.9,1017.5,1014.2,
182,2019-02-06 22:00,180,5,,10000,,3,1.0,3.0,,,6.0,0.0,,,3000.0,18000.0,,,8.6,4.5,1017.7,1014.4,
182,2019-02-06 23:00,170,4,,10000,,4,2.0,4.0,,,6.0,0.0,,,3000.0,18000.0,,,8.7,4.8,1017.1,1013.8,
182,2019-02-07 00:00,180,5,,10000,,4,2.0,4.0,,,6.0,0.0,,,3000.0,18000.0,,,8.1,4.5,1017.4,1014.1,
182,2019-02-07 01:00,180,6,,10000,,4,3.0,4.0,,,6.0,0.0,,,3000.0,18000.0,,,7.9,4.3,1017.6,1014.3,
182,2019-02-07 02:00,160,2,,10000,,4,3.0,4.0,,,6.0,0.0,,,3000.0,18000.0,,,7.8,4.6,1017.7,1014.4,
182,2019-02-07 03:00,140,5,,10000,,5,3.0,5.0,,,6.0,3.0,,,3000.0,10000.0,,,9.7,5.5,1016.4,1013.1,
182,2019-02-07 04:00,270,13,,10000,,5,3.0,5.0,,,6.0,3.0,,,3000.0,10000.0,,,12.3,7.8,1015.7,1012.5,
182,2019-02-07 05:00,280,11,22.0,10000,,6,3.0,6.0,,,6.0,3.0,,,3000.0,10000.0,,,13.0,8.9,1016.1,1012.9,
182,2019-02-07 06:00,100,4,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1000.0,3000.0,10000.0,,11.9,8.2,1016.2,1013.0,
182,2019-02-07 07:00,360,9,,10000,60.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1000.0,3000.0,10000.0,,11.5,8.0,1017.1,1013.9,0.0
182,2019-02-07 08:00,10,7,,3500,61.0,8,2.0,5.0,8.0,,7.0,6.0,5.0,,800.0,2500.0,8000.0,,9.8,8.6,1018.4,1015.1,0.5
182,2019-02-07 09:00,360,8,,3500,63.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2500.0,8000.0,,9.2,8.0,1019.8,1016.5,3.0
182,2019-02-07 10:00,360,14,,2400,60.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2500.0,8000.0,,7.1,5.4,1021.0,1017.7,0.5
182,2019-02-07 11:00,360,11,,4000,60.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,1000.0,2500.0,8000.0,,5.7,3.2,1022.1,1018.8,0.0
182,2019-02-07 12:00,10,9,,7000,10.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,5.3,2.4,1021.8,1018.5,0.0
182,2019-02-07 13:00,10,6,,7000,60.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,5.2,1.8,1021.7,1018.4,0.0
182,2019-02-07 14:00,30,6,,10000,21.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,5.7,-1.7,1021.2,1017.9,0.0
182,2019-02-07 15:00,350,7,,10000,,8,4.0,8.0,,,6.0,4.0,,,4000.0,10000.0,,,5.8,-2.9,1021.2,1017.9,
182,2019-02-07 16:00,340,8,,10000,,7,3.0,7.0,,,6.0,4.0,,,4000.0,12000.0,,,5.1,-2.4,1021.7,1018.4,
182,2019-02-07 17:00,330,8,,10000,,7,1.0,7.0,,,6.0,0.0,,,4000.0,16000.0,,,4.7,-3.9,1022.2,1018.9,
182,2019-02-07 18:00,330,6,,10000,,5,5.0,,,,0.0,,,,18000.0,,,,3.7,-3.6,1022.9,1019.6,
182,2019-02-07 19:00,340,6,,10000,,3,3.0,,,,0.0,,,,18000.0,,,,3.0,-4.8,1023.9,1020.5,
182,2019-02-07 20:00,10,6,,10000,,3,3.0,,,,0.0,,,,18000.0,,,,2.4,-4.5,1024.6,1021.2,
182,2019-02-07 21:00,360,8,,10000,,1,1.0,,,,0.0,,,,18000.0,,,,2.5,-6.1,1025.0,1021.6,
182,2019-02-07 22:00,10,7,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,2.3,-5.7,1025.4,1022.0,
182,2019-02-07 23:00,10,8,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,2.2,-6.6,1026.0,1022.6,
182,2019-02-08 00:00,20,7,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,1.7,-4.7,1025.3,1021.9,
182,2019-02-08 01:00,20,8,,10000,,3,1.0,3.0,,,6.0,0.0,,,2500.0,20000.0,,,1.7,-3.5,1024.6,1021.2,
182,2019-02-08 02:00,20,8,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,1.6,-4.5,1024.8,1021.4,
182,2019-02-08 03:00,20,8,,10000,,6,2.0,6.0,,,6.0,0.0,,,2500.0,20000.0,,,1.6,-4.5,1024.6,1021.2,
182,2019-02-08 04:00,360,7,,10000,,6,3.0,6.0,,,6.0,0.0,,,2500.0,20000.0,,,1.5,-4.6,1025.6,1022.2,
182,2019-02-08 05:00,360,6,,10000,,7,4.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.3,-5.3,1026.8,1023.4,
182,2019-02-08 06:00,20,4,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,14000.0,,,1.2,-6.6,1026.5,1023.1,
182,2019-02-08 07:00,10,6,,10000,,7,2.0,7.0,,,6.0,0.0,,,3500.0,16000.0,,,1.4,-7.3,1026.4,1023.0,
182,2019-02-08 08:00,30,7,,10000,,7,1.0,7.0,,,6.0,3.0,,,3500.0,12000.0,,,1.2,-6.4,1025.8,1022.4,
182,2019-02-08 09:00,80,5,,10000,,7,1.0,7.0,,,6.0,3.0,,,3500.0,12000.0,,,1.7,-5.9,1025.4,1022.0,
182,2019-02-08 10:00,350,3,,10000,,7,1.0,7.0,,,6.0,3.0,,,3500.0,12000.0,,,2.4,-6.9,1025.9,1022.5,
182,2019-02-08 11:00,320,4,,10000,,6,6.0,,,,3.0,,,,12000.0,,,,3.4,-6.3,1025.4,1022.0,
182,2019-02-08 12:00,340,7,,10000,,4,4.0,,,,3.0,,,,12000.0,,,,3.9,-4.5,1025.9,1022.6,
182,2019-02-08 13:00,10,6,,10000,,4,1.0,4.0,,,6.0,3.0,,,3000.0,12000.0,,,4.0,-4.4,1025.2,1021.9,
182,2019-02-08 14:00,30,6,,10000,,4,1.0,4.0,,,6.0,3.0,,,3000.0,14000.0,,,3.7,-4.5,1024.2,1020.9,
182,2019-02-08 15:00,360,5,,10000,,6,1.0,6.0,,,6.0,3.0,,,3000.0,14000.0,,,3.5,-5.0,1023.2,1019.9,
182,2019-02-08 16:00,40,6,,10000,,6,6.0,,,,3.0,,,,14000.0,,,,3.9,-4.9,1022.2,1018.9,
182,2019-02-08 17:00,360,5,,10000,,6,6.0,,,,3.0,,,,14000.0,,,,3.9,-6.9,1022.8,1019.5,
182,2019-02-08 18:00,10,4,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,3.7,-5.8,1022.3,1019.0,
182,2019-02-08 19:00,330,5,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,3.8,-5.8,1023.4,1020.1,
182,2019-02-08 20:00,330,5,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,3.9,-5.5,1023.2,1019.9,
182,2019-02-08 21:00,310,2,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,3.7,-5.3,1022.8,1019.5,
182,2019-02-08 22:00,350,3,,10000,,7,7.0,,,,3.0,,,,13000.0,,,,4.1,-4.3,1022.9,1019.6,
182,2019-02-08 23:00,360,5,,10000,,7,7.0,,,,3.0,,,,12000.0,,,,4.0,-3.7,1021.7,1018.4,
182,2019-02-09 00:00,350,5,,10000,,7,7.0,,,,3.0,,,,11000.0,,,,3.8,-3.9,1023.0,1019.7,
182,2019-02-09 01:00,330,6,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,4.0,-3.8,1023.8,1020.5,
182,2019-02-09 02:00,320,5,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,4.3,-4.6,1024.6,1021.3,
182,2019-02-09 03:00,320,6,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,4.1,-3.8,1024.9,1021.6,
182,2019-02-09 04:00,330,5,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,3.0,-3.5,1024.6,1021.2,0.0
182,2019-02-09 05:00,330,11,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,8000.0,,,3.1,-1.9,1024.4,1021.0,0.0
182,2019-02-09 06:00,330,9,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,8000.0,,,3.3,-2.2,1025.0,1021.6,0.0
182,2019-02-09 07:00,350,10,,10000,68.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,2.3,-0.8,1025.4,1022.0,0.0
182,2019-02-09 08:00,340,9,,10000,23.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,8000.0,,,2.8,-2.9,1026.6,1023.2,0.0
182,2019-02-09 09:00,350,10,,10000,,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,2.7,-2.9,1027.9,1024.5,
182,2019-02-09 10:00,10,11,,10000,,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,2.6,-3.8,1027.6,1024.2,
182,2019-02-09 11:00,360,10,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.0,-3.8,1028.5,1025.1,
182,2019-02-09 12:00,340,11,,10000,,7,5.0,7.0,,,6.0,3.0,,,3000.0,12000.0,,,3.7,-3.8,1028.4,1025.0,
182,2019-02-09 13:00,340,14,,10000,,7,5.0,7.0,,,6.0,3.0,,,3000.0,13000.0,,,3.4,-3.9,1028.2,1024.8,
182,2019-02-09 14:00,340,12,,10000,,8,7.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,2.7,-4.2,1027.6,1024.2,
182,2019-02-09 15:00,350,11,,10000,,8,7.0,8.0,,,6.0,4.0,,,3500.0,12000.0,,,2.4,-5.6,1027.7,1024.3,
182,2019-02-09 16:00,360,9,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,2.3,-5.4,1027.4,1024.0,
182,2019-02-09 17:00,10,10,,10000,,6,6.0,,,,6.0,,,,3500.0,,,,2.1,-5.9,1027.9,1024.5,
182,2019-02-09 18:00,10,10,,10000,,5,5.0,,,,6.0,,,,3500.0,,,,1.7,-6.4,1028.2,1024.8,
182,2019-02-09 19:00,360,10,,10000,,5,5.0,,,,6.0,,,,3500.0,,,,1.4,-7.1,1029.3,1025.9,
182,2019-02-09 20:00,330,7,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,1.3,-5.8,1030.4,1027.0,
182,2019-02-09 21:00,330,9,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,1.5,-4.4,1030.5,1027.1,
182,2019-02-09 22:00,360,6,,10000,,7,3.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.4,-5.5,1029.7,1026.3,
182,2019-02-09 23:00,350,6,,10000,,7,3.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.6,-5.1,1029.9,1026.5,
182,2019-02-10 00:00,350,7,,10000,,7,3.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.9,-5.0,1030.2,1026.8,
182,2019-02-10 01:00,10,7,,10000,,8,3.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,1.8,-5.6,1030.5,1027.1,
182,2019-02-10 02:00,20,8,,10000,,7,2.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.8,-6.0,1030.1,1026.7,
182,2019-02-10 03:00,40,7,,10000,,7,2.0,7.0,,,6.0,0.0,,,3000.0,18000.0,,,1.8,-5.7,1028.8,1025.4,
182,2019-02-10 04:00,360,6,,10000,,5,1.0,5.0,,,6.0,0.0,,,3000.0,18000.0,,,2.1,-5.9,1028.6,1025.2,
182,2019-02-10 05:00,10,8,,10000,,5,1.0,5.0,,,6.0,0.0,,,3000.0,18000.0,,,2.1,-6.0,1029.4,1026.0,
182,2019-02-10 06:00,10,7,,10000,,7,1.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,2.1,-5.8,1029.7,1026.3,
182,2019-02-10 07:00,10,7,,10000,,7,1.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,1.8,-5.3,1029.8,1026.4,
182,2019-02-10 08:00,10,5,,10000,,7,1.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,1.8,-5.3,1030.4,1027.0,
182,2019-02-10 09:00,20,7,,10000,,3,1.0,3.0,,,6.0,3.0,,,3000.0,15000.0,,,2.0,-5.5,1030.1,1026.7,
182,2019-02-10 10:00,350,5,,10000,,7,7.0,,,,3.0,,,,13000.0,,,,2.4,-5.5,1030.8,1027.4,
182,2019-02-10 11:00,360,4,,10000,,6,6.0,,,,3.0,,,,13000.0,,,,3.0,-5.1,1030.1,1026.7,
182,2019-02-10 12:00,330,4,,10000,,7,7.0,,,,3.0,,,,13000.0,,,,3.4,-5.2,1029.6,1026.2,
182,2019-02-10 13:00,320,3,,10000,,7,7.0,,,,3.0,,,,12000.0,,,,3.0,-5.9,1028.6,1025.2,
182,2019-02-10 14:00,330,5,,10000,,8,8.0,,,,4.0,,,,11000.0,,,,3.1,-5.2,1028.2,1024.8,
182,2019-02-10 15:00,300,4,,10000,,8,8.0,,,,4.0,,,,11000.0,,,,3.2,-5.1,1028.2,1024.8,
182,2019-02-10 16:00,290,6,,10000,,8,2.0,8.0,,,6.0,4.0,,,3500.0,11000.0,,,3.5,-5.2,1028.6,1025.2,
182,2019-02-10 17:00,330,6,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,11000.0,,,3.7,-4.3,1028.9,1025.5,
182,2019-02-10 18:00,330,7,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,3.6,-3.8,1029.1,1025.7,
182,2019-02-10 19:00,320,6,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,3.5,-2.9,1029.4,1026.0,0.0
182,2019-02-10 20:00,320,7,,10000,23.0,8,6.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,3.3,-3.9,1029.4,1026.0,0.0
182,2019-02-10 21:00,310,7,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,3.1,-4.8,1029.6,1026.2,
182,2019-02-10 22:00,320,7,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,3.1,-4.2,1029.9,1026.5,
182,2019-02-10 23:00,330,9,,10000,,8,5.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,3.0,-4.5,1030.1,1026.7,
182,2019-02-11 00:00,310,8,,10000,,8,5.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,3.1,-3.8,1030.0,1026.6,
182,2019-02-11 01:00,330,12,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,3.1,-2.3,1029.7,1026.3,
182,2019-02-11 02:00,330,15,,10000,,8,6.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,3.4,-2.1,1030.0,1026.6,
182,2019-02-11 03:00,330,15,,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,3.7,-1.5,1030.1,1026.7,0.0
182,2019-02-11 04:00,330,16,27.0,10000,68.0,8,6.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,3.5,-2.6,1029.9,1026.5,0.0
182,2019-02-11 05:00,330,15,,10000,68.0,7,7.0,,,,6.0,,,,2500.0,,,,3.1,-3.8,1030.1,1026.7,0.0
182,2019-02-11 06:00,330,14,,10000,68.0,7,7.0,,,,6.0,,,,3000.0,,,,3.4,-3.0,1030.5,1027.1,0.0
182,2019-02-11 07:00,330,15,,10000,68.0,7,7.0,,,,6.0,,,,3000.0,,,,3.2,-3.9,1031.2,1027.8,0.0
182,2019-02-11 08:00,330,13,,10000,23.0,7,7.0,,,,6.0,,,,3000.0,,,,3.6,-3.5,1032.0,1028.6,0.0
182,2019-02-11 09:00,330,11,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.4,-3.4,1032.3,1028.9,
182,2019-02-11 10:00,350,9,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.2,-3.2,1032.2,1028.8,
182,2019-02-11 11:00,350,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.3,-4.2,1032.6,1029.2,
182,2019-02-11 12:00,340,9,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.3,-4.1,1032.6,1029.2,
182,2019-02-11 13:00,330,7,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.5,-4.0,1032.0,1028.6,
182,2019-02-11 14:00,330,7,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.7,-4.0,1031.6,1028.2,
182,2019-02-11 15:00,340,8,,10000,,7,7.0,,,,6.0,,,,3000.0,,,,3.8,-3.8,1031.4,1028.0,
182,2019-02-11 16:00,330,10,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,4.0,-4.0,1032.0,1028.6,
182,2019-02-11 17:00,330,8,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,3.9,-3.9,1032.7,1029.3,
182,2019-02-11 18:00,350,9,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,3.9,-2.8,1033.2,1029.8,
182,2019-02-11 19:00,350,8,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,3.7,-4.4,1033.7,1030.3,
182,2019-02-11 20:00,360,7,,10000,,7,7.0,,,,6.0,,,,3500.0,,,,3.6,-3.2,1034.0,1030.6,
182,2019-02-11 21:00,10,6,,10000,,6,5.0,6.0,,,6.0,0.0,,,3000.0,20000.0,,,3.4,-2.9,1034.3,1030.9,
182,2019-02-11 22:00,20,4,,10000,,6,4.0,6.0,,,6.0,0.0,,,3000.0,20000.0,,,3.1,-3.3,1034.3,1030.9,
182,2019-02-11 23:00,30,4,,10000,,5,3.0,5.0,,,6.0,0.0,,,3000.0,20000.0,,,3.1,-3.2,1034.4,1031.0,
182,2019-02-12 00:00,100,3,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,1.8,-4.3,1033.8,1030.4,
182,2019-02-12 01:00,160,3,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,1.6,-3.7,1033.7,1030.3,
182,2019-02-12 02:00,160,3,,10000,,0,,,,,,,,,,,,,1.0,-3.6,1033.9,1030.5,
182,2019-02-12 03:00,180,4,,10000,,0,,,,,,,,,,,,,0.2,-3.8,1034.0,1030.6,
182,2019-02-12 04:00,180,5,,10000,,1,1.0,,,,6.0,,,,2500.0,,,,0.7,-3.5,1033.6,1030.2,
182,2019-02-12 05:00,150,4,,10000,,6,6.0,,,,6.0,,,,2500.0,,,,0.9,-2.7,1033.9,1030.5,
182,2019-02-12 06:00,360,5,,10000,,6,6.0,,,,6.0,,,,2500.0,,,,3.3,-2.0,1034.6,1031.2,
182,2019-02-12 07:00,360,3,,10000,,1,1.0,,,,6.0,,,,2500.0,,,,3.0,-2.8,1034.5,1031.1,
182,2019-02-12 08:00,190,5,,10000,,0,,,,,,,,,,,,,2.4,-2.3,1034.6,1031.2,
182,2019-02-12 09:00,180,7,,10000,,0,,,,,,,,,,,,,4.0,-2.3,1034.5,1031.1,
182,2019-02-12 10:00,110,6,,10000,,0,,,,,,,,,,,,,5.9,-2.8,1034.6,1031.2,
182,2019-02-12 11:00,50,9,,10000,,0,,,,,,,,,,,,,6.7,-2.1,1034.2,1030.9,
182,2019-02-12 12:00,60,11,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,7.1,-1.7,1032.9,1029.6,
182,2019-02-12 13:00,50,11,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,7.1,-3.6,1032.5,1029.2,
182,2019-02-12 14:00,40,9,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,7.2,-4.8,1031.5,1028.2,
182,2019-02-12 15:00,70,12,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,7.6,-3.2,1031.0,1027.7,
182,2019-02-12 16:00,60,10,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,7.1,-4.0,1031.4,1028.1,
182,2019-02-12 17:00,70,8,,10000,,7,4.0,7.0,,,3.0,0.0,,,10000.0,18000.0,,,7.1,-3.4,1031.1,1027.8,
182,2019-02-12 18:00,90,8,,10000,,7,4.0,7.0,,,3.0,0.0,,,10000.0,18000.0,,,7.1,-4.5,1031.1,1027.8,
182,2019-02-12 19:00,130,6,,10000,,7,4.0,7.0,,,3.0,0.0,,,10000.0,18000.0,,,6.9,-4.1,1030.8,1027.5,
182,2019-02-12 20:00,120,6,,10000,,7,2.0,5.0,7.0,,6.0,3.0,0.0,,3000.0,10000.0,18000.0,,6.9,-3.9,1030.7,1027.4,
182,2019-02-12 21:00,120,5,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,7.2,-4.3,1030.8,1027.5,
182,2019-02-12 22:00,170,3,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,7.3,-4.0,1031.4,1028.1,
182,2019-02-12 23:00,260,2,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,6.8,-3.8,1030.7,1027.4,
182,2019-02-13 00:00,20,6,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,7.3,-1.3,1030.8,1027.5,
182,2019-02-13 01:00,20,3,,10000,,8,3.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,7.0,-1.8,1031.1,1027.8,
182,2019-02-13 02:00,330,3,,10000,,8,3.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,7.0,-0.7,1031.0,1027.7,
182,2019-02-13 03:00,210,3,,10000,,8,3.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,5.7,-0.2,1030.5,1027.2,
182,2019-02-13 04:00,350,7,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,6.8,-1.8,1030.4,1027.1,
182,2019-02-13 05:00,340,6,,10000,,7,1.0,5.0,7.0,,6.0,3.0,0.0,,3000.0,8000.0,18000.0,,6.2,-2.5,1030.7,1027.4,
182,2019-02-13 06:00,360,6,,10000,,6,5.0,6.0,,,3.0,0.0,,,8000.0,18000.0,,,6.0,-1.0,1030.9,1027.6,
182,2019-02-13 07:00,10,6,,9000,5.0,0,,,,,,,,,,,,,5.7,-2.1,1031.1,1027.8,
182,2019-02-13 08:00,10,7,,9000,5.0,0,,,,,,,,,,,,,6.1,-2.4,1031.6,1028.3,
182,2019-02-13 09:00,10,10,,9000,5.0,0,,,,,,,,,,,,,5.7,-2.2,1032.0,1028.7,
182,2019-02-13 10:00,20,9,,10000,,0,,,,,,,,,,,,,6.4,-4.7,1031.9,1028.6,
182,2019-02-13 11:00,10,8,,10000,,0,,,,,,,,,,,,,6.7,-4.8,1032.2,1028.9,
182,2019-02-13 12:00,10,8,,10000,,0,,,,,,,,,,,,,6.7,-4.1,1031.9,1028.6,
182,2019-02-13 13:00,10,7,,10000,,0,,,,,,,,,,,,,6.9,-4.9,1031.2,1027.9,
182,2019-02-13 14:00,360,6,,10000,,0,,,,,,,,,,,,,6.8,-4.5,1030.3,1027.0,
182,2019-02-13 15:00,360,6,,10000,,0,,,,,,,,,,,,,6.8,-5.0,1030.1,1026.8,
182,2019-02-13 16:00,20,6,,10000,,0,,,,,,,,,,,,,6.6,-5.4,1029.7,1026.4,
182,2019-02-13 17:00,10,6,,10000,,0,,,,,,,,,,,,,6.7,-5.3,1030.0,1026.7,
182,2019-02-13 18:00,10,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,6.2,-5.2,1030.4,1027.1,
182,2019-02-13 19:00,360,6,,8000,5.0,3,1.0,3.0,,,6.0,0.0,,,3000.0,20000.0,,,5.7,-3.3,1031.3,1028.0,
182,2019-02-13 20:00,360,6,,8000,5.0,3,1.0,3.0,,,6.0,0.0,,,3000.0,20000.0,,,5.5,-3.0,1031.4,1028.1,
182,2019-02-13 21:00,10,9,,8000,5.0,4,2.0,4.0,,,6.0,0.0,,,3000.0,20000.0,,,5.4,-3.2,1031.0,1027.7,
182,2019-02-13 22:00,20,8,,7000,5.0,5,2.0,5.0,,,6.0,0.0,,,3000.0,20000.0,,,5.4,-2.5,1031.0,1027.7,
182,2019-02-13 23:00,30,6,,8000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,5.4,-3.2,1031.3,1028.0,
182,2019-02-14 00:00,10,7,,8000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,4.8,-3.7,1031.6,1028.2,
182,2019-02-14 01:00,30,5,,8000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,4.6,-3.6,1030.5,1027.1,
182,2019-02-14 02:00,10,5,,8000,5.0,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,4.8,-3.9,1031.5,1028.1,
182,2019-02-14 03:00,10,6,,8000,5.0,7,2.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,4.7,-4.7,1031.2,1027.8,
182,2019-02-14 04:00,20,8,,8000,5.0,7,2.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,4.4,-4.6,1031.0,1027.6,
182,2019-02-14 05:00,40,7,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,4.1,-2.6,1030.9,1027.5,
182,2019-02-14 06:00,30,7,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,4.0,-3.5,1031.0,1027.6,
182,2019-02-14 07:00,30,6,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,14000.0,,,4.0,-3.1,1031.3,1027.9,
182,2019-02-14 08:00,10,5,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,12000.0,,,4.2,-2.8,1031.9,1028.5,
