ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó,Àü¿î·®(1/8),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü,2Ãþ ¿îÇü,3Ãþ ¿îÇü,4Ãþ ¿îÇü,1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
110,2019-03-15 18:00,310,4,,10000,,7,4,7,,,6,4,,,3500,8000,,,4.6,-.9,1013.2,1011.6,
110,2019-03-15 19:00,260,4,,10000,,8,6,8,,,6,4,,,3500,8000,,,3.8,-.9,1014.1,1012.5,
110,2019-03-15 20:00,10,4,,10000,60,8,6,8,,,6,4,,,3500,8000,,,3.6,-.7,1015,1013.4,0
110,2019-03-15 21:00,40,4,,10000,61,8,6,8,,,7,6,,,1000,4000,,,3.3,-.2,1016.4,1014.8,0
110,2019-03-15 22:00,340,4,,10000,21,7,7,,,,7,,,,1000,,,,2.9,-.7,1017.5,1015.9,0
110,2019-03-15 23:00,330,6,,8000,10,4,4,,,,7,,,,1000,,,,.9,-1.9,1018,1016.4,
110,2019-03-16 00:00,360,3,,8000,10,2,2,,,,7,,,,1000,,,,.9,-1.7,1018.3,1016.7,
110,2019-03-16 01:00,30,1,,7000,10,2,2,,,,7,,,,1000,,,,.6,-1.7,1019.3,1017.7,
110,2019-03-16 02:00,50,2,,7000,10,0,,,,,,,,,,,,,0,-2.5,1019.7,1018.1,
110,2019-03-16 03:00,330,3,,2000,41,2,2,,,,7,,,,1000,,,,-.4,-2.5,1020.2,1018.6,
110,2019-03-16 04:00,0,0,,600,47,8,9,,,,10,,,,100,,,,-2.9,-5,1020.3,1018.7,
110,2019-03-16 05:00,360,1,,400,47,8,9,,,,10,,,,100,,,,-3,-5,1020.8,1019.2,
110,2019-03-16 06:00,270,2,,100,47,8,9,,,,10,,,,100,,,,-3.4,-5,1022,1020.4,
110,2019-03-16 07:00,190,1,,2000,11,2,2,,,,3,,,,15000,,,,-3.8,-5.7,1022.2,1020.6,
110,2019-03-16 08:00,170,5,,5000,10,1,1,,,,3,,,,15000,,,,1.5,-.2,1022,1020.4,
110,2019-03-16 09:00,150,5,,6000,10,1,1,,,,3,,,,15000,,,,3.9,-.2,1021.9,1020.3,
110,2019-03-16 10:00,190,4,,8000,5,1,1,,,,6,,,,3000,,,,5.7,-1.2,1022.2,1020.6,
110,2019-03-16 11:00,200,7,,10000,,3,3,,,,6,,,,3000,,,,7.8,-1.9,1022,1020.4,
110,2019-03-16 12:00,210,8,,10000,,3,3,,,,6,,,,3000,,,,8,-3.8,1021.4,1019.8,
110,2019-03-16 13:00,240,10,,10000,,3,3,,,,6,,,,3000,,,,8.4,-4.4,1020.7,1019.1,
110,2019-03-16 14:00,290,11,,10000,,4,4,,,,6,,,,3000,,,,8.4,-3.3,1020.3,1018.7,
110,2019-03-16 15:00,270,10,,10000,,4,4,,,,6,,,,3000,,,,7.6,-3.3,1020.1,1018.5,
110,2019-03-16 16:00,280,7,,10000,,5,3,5,,,6,3,,,3000,12000,,,7.4,-4.4,1020,1018.4,
110,2019-03-16 17:00,260,7,,10000,,7,2,7,,,6,3,,,3000,12000,,,7,-3,1019.8,1018.2,
110,2019-03-16 18:00,270,6,,10000,,5,1,5,,,6,3,,,3000,12000,,,6.5,-2.7,1020,1018.4,
110,2019-03-16 19:00,290,8,,10000,,8,8,,,,4,,,,7000,,,,5.6,-2.5,1020.4,1018.8,
110,2019-03-16 20:00,290,5,,10000,,8,2,8,,,6,4,,,3000,8000,,,5.5,-2.5,1020.7,1019.1,
110,2019-03-16 21:00,290,5,,10000,,8,2,8,,,6,4,,,3000,10000,,,5.1,-2.2,1020.8,1019.2,
110,2019-03-16 22:00,300,4,,10000,,5,1,5,,,6,3,,,3000,10000,,,3.7,-2.2,1021.3,1019.7,
110,2019-03-16 23:00,330,2,,10000,,3,1,3,,,6,3,,,3000,10000,,,1.9,-2.7,1021.5,1019.9,
110,2019-03-17 00:00,320,3,,7000,10,1,1,,,,6,,,,3000,,,,.4,-3,1021.5,1019.9,
110,2019-03-17 01:00,340,1,,7000,10,1,1,,,,6,,,,3000,,,,.3,-3,1021.4,1019.8,
110,2019-03-17 02:00,20,2,,7000,10,2,2,,,,6,,,,3000,,,,.4,-2.5,1021.9,1020.3,
110,2019-03-17 03:00,310,2,,6000,10,4,4,,,,6,,,,3000,,,,1,-1.9,1022.1,1020.5,
110,2019-03-17 04:00,330,2,,5000,10,4,4,,,,6,,,,3000,,,,.7,-1.9,1021.9,1020.3,
110,2019-03-17 05:00,310,2,,4000,10,2,2,,,,6,,,,3000,,,,-.2,-2.5,1022,1020.4,
110,2019-03-17 06:00,240,1,,2000,10,2,2,,,,6,,,,2500,,,,-1.3,-3.3,1022.2,1020.6,
110,2019-03-17 07:00,20,1,,2400,11,0,,,,,,,,,,,,,-1,-3,1022.9,1021.3,
110,2019-03-17 08:00,310,2,,3000,10,0,,,,,,,,,,,,,1.8,0,1023.7,1022.1,
110,2019-03-17 09:00,10,5,,4500,10,0,,,,,,,,,,,,,3.9,1.1,1024.9,1023.3,
110,2019-03-17 10:00,360,5,,6000,10,2,2,,,,6,,,,3000,,,,5.1,.2,1025.3,1023.7,
110,2019-03-17 11:00,320,8,,10000,,1,1,,,,6,,,,3000,,,,7.4,-2.2,1025.4,1023.8,
110,2019-03-17 12:00,340,7,,10000,,0,,,,,,,,,,,,,8.5,-4.4,1025,1023.4,
110,2019-03-17 13:00,10,7,,10000,,0,,,,,,,,,,,,,9.8,-4.7,1024.6,1023,
110,2019-03-17 14:00,240,5,,10000,,1,1,,,,6,,,,6000,,,,11.2,-6,1023.9,1022.3,
110,2019-03-17 15:00,300,9,,10000,,0,,,,,,,,,,,,,10.9,-6.7,1023.4,1021.8,
110,2019-03-17 16:00,290,11,,10000,,0,,,,,,,,,,,,,10.5,-6,1023.2,1021.6,
110,2019-03-17 17:00,280,9,,10000,,0,,,,,,,,,,,,,9.9,-4.7,1023,1021.4,
110,2019-03-17 18:00,280,9,,10000,,0,,,,,,,,,,,,,8.3,-6.4,1023.3,1021.7,
110,2019-03-17 19:00,250,5,,10000,,0,,,,,,,,,,,,,7,-4.4,1023.7,1022.1,
110,2019-03-17 20:00,230,6,,10000,,0,,,,,,,,,,,,,5.7,-4.4,1024.1,1022.5,
110,2019-03-17 21:00,280,2,,10000,,0,,,,,,,,,,,,,5.5,-4.7,1024.7,1023.1,
110,2019-03-17 22:00,140,1,,10000,,0,,,,,,,,,,,,,4.3,-5,1024.7,1023.1,
110,2019-03-17 23:00,280,2,,10000,,0,,,,,,,,,,,,,2.4,-6,1024.5,1022.9,
110,2019-03-18 00:00,190,2,,10000,,0,,,,,,,,,,,,,.6,-6,1024.4,1022.8,
110,2019-03-18 01:00,140,4,,10000,,0,,,,,,,,,,,,,.7,-5.7,1024.1,1022.5,
110,2019-03-18 02:00,160,1,,10000,,0,,,,,,,,,,,,,-.1,-5,1024.1,1022.5,
110,2019-03-18 03:00,180,1,,10000,,0,,,,,,,,,,,,,-.3,-3.8,1023.7,1022.1,
110,2019-03-18 04:00,0,0,,8000,10,0,,,,,,,,,,,,,-.8,-3.8,1023.1,1021.5,
110,2019-03-18 05:00,190,2,,8000,10,0,,,,,,,,,,,,,-2.5,-5.7,1023.4,1021.8,
110,2019-03-18 06:00,160,4,,5000,10,2,2,,,,0,,,,20000,,,,-.5,-3.3,1023.3,1021.7,
110,2019-03-18 07:00,150,4,,8000,10,2,2,,,,0,,,,20000,,,,-1.6,-4.7,1023.2,1021.6,
110,2019-03-18 08:00,160,4,,10000,,6,6,,,,0,,,,20000,,,,2.8,-.9,1023.4,1021.8,
110,2019-03-18 09:00,150,6,,10000,,6,6,,,,0,,,,20000,,,,5.6,-3.3,1023.1,1021.5,
110,2019-03-18 10:00,190,6,,10000,,5,5,,,,0,,,,20000,,,,8.1,-6.4,1022.6,1021,
110,2019-03-18 11:00,200,3,,10000,,5,5,,,,0,,,,20000,,,,10,-8.6,1021.7,1020.1,
110,2019-03-18 12:00,230,3,,10000,,6,6,,,,0,,,,20000,,,,11.3,-8.6,1020.7,1019.2,
110,2019-03-18 13:00,210,4,,10000,,7,7,,,,0,,,,20000,,,,12.5,-9,1019.8,1018.3,
110,2019-03-18 14:00,240,8,,10000,,7,7,,,,0,,,,20000,,,,12.2,-7.1,1019,1017.5,
110,2019-03-18 15:00,240,8,,10000,,7,7,,,,0,,,,20000,,,,12.8,-7.4,1018.7,1017.2,
110,2019-03-18 16:00,300,13,,10000,,7,7,,,,0,,,,20000,,,,10.1,-7.4,1018.5,1017,
110,2019-03-18 17:00,300,10,,10000,,7,7,,,,0,,,,20000,,,,9.2,-8.6,1018.4,1016.8,
110,2019-03-18 18:00,300,8,,10000,,7,7,,,,0,,,,20000,,,,8,-9,1018.4,1016.8,
110,2019-03-18 19:00,310,3,,10000,,7,7,,,,0,,,,20000,,,,6.5,-8.2,1018.1,1016.5,
110,2019-03-18 20:00,310,3,,10000,,7,7,,,,0,,,,20000,,,,6.8,-7.8,1018.1,1016.5,
110,2019-03-18 21:00,330,4,,10000,,7,7,,,,0,,,,20000,,,,5.9,-7.1,1018.2,1016.6,
110,2019-03-18 22:00,50,1,,10000,,7,7,,,,0,,,,20000,,,,5.2,-7.8,1018.1,1016.5,
110,2019-03-18 23:00,10,1,,10000,,7,7,,,,0,,,,20000,,,,3.8,-7.4,1017.7,1016.1,
110,2019-03-19 00:00,240,1,,10000,,7,7,,,,0,,,,20000,,,,2.9,-5.7,1017.2,1015.6,
110,2019-03-19 01:00,320,4,,10000,,7,7,,,,0,,,,20000,,,,3.7,-6,1017.2,1015.6,
110,2019-03-19 02:00,340,3,,10000,,7,7,,,,0,,,,20000,,,,2.7,-5.7,1017.1,1015.5,
110,2019-03-19 03:00,330,2,,10000,,7,7,,,,0,,,,20000,,,,1.6,-5.7,1016.6,1015,
110,2019-03-19 04:00,310,3,,10000,,7,7,,,,0,,,,20000,,,,.9,-4.4,1016.6,1015,
110,2019-03-19 05:00,350,2,,10000,,3,3,,,,0,,,,20000,,,,.6,-3.8,1016.9,1015.3,
110,2019-03-19 06:00,300,1,,10000,,0,,,,,,,,,,,,,-.4,-5,1017.2,1015.6,
110,2019-03-19 07:00,270,1,,10000,,0,,,,,,,,,,,,,0,-4.4,1017.6,1016,
110,2019-03-19 08:00,240,2,,10000,,0,,,,,,,,,,,,,2.8,-1.4,1017.8,1016.2,
110,2019-03-19 09:00,160,5,,10000,,0,,,,,,,,,,,,,8.3,-4.4,1018.2,1016.6,
110,2019-03-19 10:00,170,8,,10000,,0,,,,,,,,,,,,,10.6,-11.7,1018.2,1016.7,
110,2019-03-19 11:00,230,4,,10000,,3,3,,,,6,,,,2500,,,,13,-6.7,1018.3,1016.8,
110,2019-03-19 12:00,240,5,,10000,,5,5,,,,6,,,,2500,,,,12.2,-4.1,1018.1,1016.6,
110,2019-03-19 13:00,210,5,,10000,,6,6,,,,6,,,,2500,,,,13.5,0,1017.4,1015.9,
110,2019-03-19 14:00,250,5,,8000,5,3,3,,,,6,,,,4000,,,,14.7,1.7,1016.8,1015.3,
110,2019-03-19 15:00,280,5,,7000,5,0,,,,,,,,,,,,,13.9,3,1016.3,1014.8,
110,2019-03-19 16:00,250,7,,7000,5,0,,,,,,,,,,,,,13.9,4.5,1016.6,1015.1,
110,2019-03-19 17:00,230,5,,7000,5,0,,,,,,,,,,,,,12.9,4.1,1015.7,1014.2,
110,2019-03-19 18:00,230,5,,7000,5,0,,,,,,,,,,,,,12.4,4.5,1016,1014.5,
110,2019-03-19 19:00,250,5,,6000,5,0,,,,,,,,,,,,,10.3,4.8,1016.9,1015.4,
110,2019-03-19 20:00,180,3,,5000,5,0,,,,,,,,,,,,,9.1,5,1017.3,1015.7,
110,2019-03-19 21:00,200,3,,4200,5,0,,,,,,,,,,,,,8.8,5,1017.7,1016.1,
110,2019-03-19 22:00,150,4,,3500,10,0,,,,,,,,,,,,,6.2,2.9,1017.9,1016.3,
110,2019-03-19 23:00,220,1,,2500,10,0,,,,,,,,,,,,,6,3.6,1018.8,1017.2,
110,2019-03-20 00:00,320,1,,2500,10,0,,,,,,,,,,,,,5.1,2.9,1018.6,1017,
110,2019-03-20 01:00,150,6,,2500,10,2,2,,,,7,,,,1000,,,,7.1,5,1018.2,1016.6,
110,2019-03-20 02:00,170,2,,2500,10,2,2,,,,7,,,,1000,,,,6.2,3.2,1018.5,1016.9,
110,2019-03-20 03:00,150,2,,2500,10,4,2,4,,,7,0,,,1000,20000,,,5.5,2.7,1017.4,1015.8,
110,2019-03-20 04:00,340,2,,1800,41,4,2,4,,,7,0,,,1000,20000,,,4.2,1.9,1016.9,1015.3,
110,2019-03-20 05:00,320,3,,900,47,8,9,,,,10,,,,900,,,,2.5,.6,1016.2,1014.6,
110,2019-03-20 06:00,330,2,,400,47,8,9,,,,10,,,,500,,,,2.1,.2,1015.9,1014.3,
110,2019-03-20 07:00,330,3,,500,43,8,9,,,,10,,,,500,,,,1.7,0,1015.5,1013.9,
110,2019-03-20 08:00,350,3,,1200,10,7,7,,,,0,,,,20000,,,,4.2,2.5,1015.7,1014.1,
110,2019-03-20 09:00,20,4,,1500,10,7,7,,,,0,,,,20000,,,,6.9,5.3,1015.3,1013.7,
110,2019-03-20 10:00,350,4,,2300,10,7,7,,,,0,,,,18000,,,,9,5.3,1014.7,1013.2,
110,2019-03-20 11:00,320,1,,3000,10,7,3,7,,,3,0,,,10000,18000,,,10.8,5.3,1013.3,1011.8,
110,2019-03-20 12:00,120,6,,5000,5,7,3,7,,,3,0,,,10000,18000,,,14.3,2.9,1012.9,1011.4,
110,2019-03-20 13:00,140,4,,5000,5,7,5,7,,,3,0,,,10000,18000,,,14.8,2.5,1012.4,1010.9,
110,2019-03-20 14:00,230,4,,4500,60,8,5,8,,,6,4,,,3000,10000,,,14.4,4.5,1012.4,1010.9,0
110,2019-03-20 15:00,140,7,,5000,61,8,5,8,,,6,4,,,3000,10000,,,12.1,5.9,1010.1,1008.6,.5
110,2019-03-20 16:00,130,6,,5000,61,8,5,8,,,6,4,,,3000,10000,,,11.1,7.1,1008.6,1007.1,1
110,2019-03-20 17:00,70,5,,6000,5,8,3,8,,,6,4,,,3000,8000,,,10.8,7,1007,1005.5,.5
110,2019-03-20 18:00,90,4,,4500,60,8,4,8,,,6,4,,,3000,8000,,,10.3,7,1007.1,1005.6,0
110,2019-03-20 19:00,60,4,,2200,61,8,2,5,8,,7,6,5,,1500,3000,8000,,9.9,7.4,1005.5,1004,1.5
110,2019-03-20 20:00,90,8,,1600,63,8,3,5,8,,7,6,5,,1000,3000,8000,,10,7.5,1004.2,1002.7,4
110,2019-03-20 21:00,90,8,,1600,63,8,3,5,8,,7,6,5,,1000,3000,8000,,9.8,7.3,1003.4,1001.9,3
110,2019-03-20 22:00,90,6,,1600,63,8,3,5,8,,7,6,5,,1000,3000,8000,,9.7,7.4,1002.4,1000.9,3.5
110,2019-03-20 23:00,120,6,,1600,61,8,3,5,8,,7,6,5,,1000,3000,8000,,9.8,7.4,1001.3,999.8,2
110,2019-03-21 00:00,130,7,,1600,61,8,3,5,8,,7,6,5,,1000,3000,8000,,9.5,7.4,1000.3,998.8,1
110,2019-03-21 01:00,160,4,,2200,51,8,3,5,8,,7,6,4,,1000,3000,8000,,9.7,7.7,1000.3,998.8,0
110,2019-03-21 02:00,50,1,,1400,51,8,4,6,8,,7,6,4,,1000,3000,8000,,9.4,7.7,1000.5,999,.5
110,2019-03-21 03:00,230,9,,2000,51,8,4,6,8,,7,6,4,,500,3000,8000,,9.7,8,1000.6,999.1,1
110,2019-03-21 04:00,240,8,,2500,51,8,4,6,8,,7,6,4,,500,3000,8000,,8.9,7.1,1001.6,1000.1,.5
110,2019-03-21 05:00,230,5,,4500,51,8,4,6,8,,7,6,4,,500,3000,8000,,8.2,6.4,1002.5,1001,1
110,2019-03-21 06:00,230,3,,4500,50,8,4,6,8,,7,6,4,,500,3000,8000,,7.9,5.9,1003.5,1002,0
110,2019-03-21 07:00,220,4,,2200,10,8,4,6,8,,7,6,4,,500,3000,8000,,7.9,6.1,1004,1002.5,0
110,2019-03-21 08:00,220,5,,1400,10,8,4,6,8,,7,6,4,,500,3000,8000,,8.3,6.5,1004.8,1003.3,
110,2019-03-21 09:00,260,7,,3500,10,8,4,6,8,,7,6,4,,500,3000,8000,,9.1,7.1,1006.7,1005.2,
110,2019-03-21 10:00,280,9,,5000,10,7,7,,,,6,,,,3000,,,,9.2,6.5,1007.9,1006.4,
110,2019-03-21 11:00,290,11,,8000,10,7,3,7,,,7,6,,,1000,3000,,,9.8,5.8,1007.9,1006.4,
110,2019-03-21 12:00,280,14,,10000,,5,5,,,,6,,,,3000,,,,11.6,4.6,1008.4,1006.9,
110,2019-03-21 13:00,270,16,,10000,,6,6,,,,6,,,,2000,,,,10.5,5,1008.9,1007.4,
110,2019-03-21 14:00,270,13,,10000,,6,6,,,,6,,,,2000,,,,10.1,4.3,1009,1007.5,
110,2019-03-21 15:00,280,16,,10000,,5,5,,,,6,,,,2500,,,,9,2.9,1009.6,1008.1,
110,2019-03-21 16:00,300,12,,10000,,5,5,,,,6,,,,3000,,,,8.8,.6,1010.5,1009,
110,2019-03-21 17:00,330,14,,10000,,4,4,,,,6,,,,3000,,,,6.7,-1.7,1012.2,1010.6,
110,2019-03-21 18:00,340,11,,10000,,4,2,4,,,6,0,,,3000,20000,,,5.3,-3,1013.1,1011.5,
110,2019-03-21 19:00,310,11,,10000,,4,2,4,,,6,0,,,3000,20000,,,4.1,-4.1,1013.7,1012.1,
110,2019-03-21 20:00,300,6,,10000,,1,1,,,,6,,,,3000,,,,3.4,-4.1,1014.5,1012.9,
110,2019-03-21 21:00,310,7,,10000,,0,,,,,,,,,,,,,2.6,-4.4,1015.3,1013.7,
110,2019-03-21 22:00,310,9,,10000,,2,2,,,,0,,,,20000,,,,2.5,-4.7,1016.1,1014.5,
110,2019-03-21 23:00,310,9,,10000,,2,2,,,,0,,,,20000,,,,1.9,-5.4,1016.8,1015.2,
110,2019-03-22 00:00,300,7,,10000,,2,2,,,,0,,,,20000,,,,2,-5.4,1017.5,1015.9,
110,2019-03-22 01:00,300,5,,10000,,1,1,,,,0,,,,20000,,,,1.6,-6,1017.9,1016.3,
110,2019-03-22 02:00,330,10,,10000,,0,,,,,,,,,,,,,1.3,-7.1,1018.1,1016.5,
110,2019-03-22 03:00,320,8,,10000,,0,,,,,,,,,,,,,.5,-7.8,1018.3,1016.7,
110,2019-03-22 04:00,320,8,,10000,,0,,,,,,,,,,,,,0,-8.2,1018.4,1016.8,
110,2019-03-22 05:00,330,9,,10000,,0,,,,,,,,,,,,,-.4,-9,1018.9,1017.3,
110,2019-03-22 06:00,320,8,,10000,,1,1,,,,0,,,,20000,,,,-.7,-9,1019.3,1017.7,
110,2019-03-22 07:00,320,8,,10000,,2,2,,,,0,,,,20000,,,,-.5,-9.4,1020.1,1018.5,
110,2019-03-22 08:00,330,11,,10000,,1,1,,,,0,,,,20000,,,,.6,-9.8,1021,1019.4,
110,2019-03-22 09:00,340,10,,10000,,1,1,,,,0,,,,20000,,,,1.5,-10.3,1021.4,1019.8,
110,2019-03-22 10:00,340,10,,10000,,0,,,,,,,,,,,,,2.5,-9,1022.1,1020.5,
110,2019-03-22 11:00,310,7,,10000,,0,,,,,,,,,,,,,2.9,-10.7,1022,1020.4,
110,2019-03-22 12:00,330,10,,10000,,0,,,,,,,,,,,,,4.6,-9.8,1021.4,1019.8,
110,2019-03-22 13:00,340,11,,10000,,0,,,,,,,,,,,,,5.5,-10.3,1020.8,1019.2,
110,2019-03-22 14:00,340,11,,10000,,0,,,,,,,,,,,,,6.5,-11.2,1020,1018.4,
110,2019-03-22 15:00,330,11,,10000,,0,,,,,,,,,,,,,7.8,-10.7,1019.6,1018,
110,2019-03-22 16:00,330,12,,10000,,0,,,,,,,,,,,,,7.4,-13.3,1019.7,1018.1,
110,2019-03-22 17:00,320,13,,10000,,0,,,,,,,,,,,,,7.5,-12.7,1019.5,1017.9,
110,2019-03-22 18:00,300,13,,10000,,0,,,,,,,,,,,,,6.5,-11.2,1019.8,1018.2,
110,2019-03-22 19:00,290,13,,10000,,0,,,,,,,,,,,,,5.4,-10.3,1020.7,1019.1,
110,2019-03-22 20:00,300,5,,10000,,0,,,,,,,,,,,,,4.2,-11.2,1021.6,1020,
110,2019-03-22 21:00,320,4,,10000,,3,3,,,,0,,,,20000,,,,3.2,-10.7,1022.7,1021.1,
110,2019-03-22 22:00,330,7,,10000,,2,2,,,,0,,,,20000,,,,1.6,-9.8,1023,1021.4,
110,2019-03-22 23:00,330,7,,10000,,4,4,,,,0,,,,20000,,,,1.3,-9.8,1023.1,1021.5,
110,2019-03-23 00:00,280,1,,10000,,3,3,,,,0,,,,20000,,,,1.1,-9,1023.1,1021.5,
110,2019-03-23 01:00,340,3,,10000,,2,2,,,,0,,,,20000,,,,.4,-9.8,1022.7,1021.1,
110,2019-03-23 02:00,250,1,,10000,,2,2,,,,0,,,,20000,,,,-1,-8.2,1022.7,1021.1,
110,2019-03-23 03:00,280,3,,10000,,0,,,,,,,,,,,,,-1.1,-6.7,1022.7,1021.1,
110,2019-03-23 04:00,250,2,,10000,,0,,,,,,,,,,,,,-.9,-8.6,1022.5,1020.9,
110,2019-03-23 05:00,100,2,,10000,,0,,,,,,,,,,,,,-1.1,-9.4,1022.2,1020.6,
110,2019-03-23 06:00,0,0,,10000,,0,,,,,,,,,,,,,-3.6,-10.3,1022.2,1020.6,
110,2019-03-23 07:00,180,1,,10000,,1,1,,,,6,,,,4000,,,,-1.7,-8.2,1022.1,1020.5,
110,2019-03-23 08:00,150,6,,10000,,0,,,,,,,,,,,,,2.1,-5.4,1022.1,1020.5,
110,2019-03-23 09:00,190,4,,10000,,3,3,,,,6,,,,3000,,,,4.7,-3.6,1022.2,1020.6,
110,2019-03-23 10:00,220,9,,10000,,8,3,8,,,6,4,,,3000,10000,,,6.5,-1.9,1021.4,1019.8,
110,2019-03-23 11:00,240,10,,10000,,8,3,8,,,6,4,,,3000,8000,,,7.1,-3.3,1020.1,1018.5,
110,2019-03-23 12:00,280,13,,2500,95,8,2,7,8,,9,6,5,,1000,2000,8000,,2.9,-1.2,1020.1,1018.5,1
110,2019-03-23 13:00,270,10,,10000,29,5,3,5,,,6,3,,,4000,10000,,,6.7,.6,1019.2,1017.6,0
110,2019-03-23 14:00,340,15,,10000,21,7,5,7,,,6,3,,,3000,8000,,,6.7,-.9,1019.5,1017.9,0
110,2019-03-23 15:00,330,16,,10000,,3,3,,,,8,,,,2500,,,,7.7,-5.7,1019.2,1017.6,
110,2019-03-23 16:00,330,15,,10000,,3,3,,,,8,,,,2500,,,,6.5,-8.2,1019.2,1017.6,
110,2019-03-23 17:00,330,19,,10000,,2,2,,,,6,,,,3000,,,,6.9,-13.3,1019.4,1017.8,
110,2019-03-23 18:00,320,15,,10000,,2,2,,,,6,,,,3000,,,,5.7,-12.2,1019.9,1018.3,
110,2019-03-23 19:00,330,14,,10000,,0,,,,,,,,,,,,,4.1,-10.3,1020.8,1019.2,
110,2019-03-23 20:00,310,10,,10000,,0,,,,,,,,,,,,,3.4,-10.7,1021.6,1020,
110,2019-03-23 21:00,300,6,,10000,,0,,,,,,,,,,,,,2.4,-10.3,1022.3,1020.7,
110,2019-03-23 22:00,300,5,,10000,,0,,,,,,,,,,,,,2,-10.3,1023,1021.4,
110,2019-03-23 23:00,300,7,,10000,,0,,,,,,,,,,,,,1.7,-10.3,1023.4,1021.8,
110,2019-03-24 00:00,290,4,,10000,,0,,,,,,,,,,,,,1.7,-9.8,1023.6,1022,
110,2019-03-24 01:00,320,3,,10000,,0,,,,,,,,,,,,,.5,-9.8,1023.5,1021.9,
110,2019-03-24 02:00,10,3,,10000,,0,,,,,,,,,,,,,.7,-8.6,1023.4,1021.8,
110,2019-03-24 03:00,30,2,,10000,,0,,,,,,,,,,,,,-1.5,-10.7,1022.9,1021.3,
110,2019-03-24 04:00,340,1,,10000,,0,,,,,,,,,,,,,-2.4,-9,1022.7,1021.1,
110,2019-03-24 05:00,70,1,,10000,,0,,,,,,,,,,,,,-3.6,-8.6,1022.9,1021.3,
110,2019-03-24 06:00,320,1,,10000,,0,,,,,,,,,,,,,-4,-9,1023,1021.4,
110,2019-03-24 07:00,10,1,,10000,,0,,,,,,,,,,,,,-2.3,-7.1,1023,1021.4,
110,2019-03-24 08:00,30,1,,10000,,0,,,,,,,,,,,,,1.2,-4.7,1023.6,1022,
110,2019-03-24 09:00,20,3,,10000,,0,,,,,,,,,,,,,4,-7.1,1023.6,1022,
110,2019-03-24 10:00,300,5,,10000,,0,,,,,,,,,,,,,6.4,-6.7,1023.4,1021.8,
110,2019-03-24 11:00,290,10,,10000,,0,,,,,,,,,,,,,7.3,-11.7,1023.1,1021.5,
110,2019-03-24 12:00,270,8,22,10000,,0,,,,,,,,,,,,,8.5,-7.4,1022.7,1021.1,
110,2019-03-24 13:00,240,13,,10000,,0,,,,,,,,,,,,,8.1,-6.7,1021.9,1020.3,
110,2019-03-24 14:00,230,13,,10000,,0,,,,,,,,,,,,,8.4,-6.4,1021.1,1019.5,
110,2019-03-24 15:00,260,11,,10000,,0,,,,,,,,,,,,,8.1,-4.4,1020.8,1019.2,
110,2019-03-24 16:00,240,12,,10000,,0,,,,,,,,,,,,,8.1,-6,1020.4,1018.8,
110,2019-03-24 17:00,270,11,,10000,,0,,,,,,,,,,,,,6.9,-9,1019.9,1018.3,
110,2019-03-24 18:00,230,10,,10000,,0,,,,,,,,,,,,,6.7,-7.4,1019.7,1018.1,
110,2019-03-24 19:00,220,7,,10000,,0,,,,,,,,,,,,,4.7,-5.7,1019.9,1018.3,
110,2019-03-24 20:00,230,8,,10000,,0,,,,,,,,,,,,,4.1,-4.7,1020.5,1018.9,
110,2019-03-24 21:00,210,6,,10000,,0,,,,,,,,,,,,,3.6,-4.4,1020.6,1019,
110,2019-03-24 22:00,200,7,,10000,,0,,,,,,,,,,,,,3.5,-4.1,1021,1019.4,
110,2019-03-24 23:00,160,4,,10000,,0,,,,,,,,,,,,,1.7,-4.7,1020.8,1019.2,
110,2019-03-25 00:00,140,8,,10000,,0,,,,,,,,,,,,,.9,-4.1,1020.8,1019.2,
110,2019-03-25 01:00,140,7,,10000,,6,6,,,,6,,,,3500,,,,2.2,-3,1020.2,1018.6,
110,2019-03-25 02:00,170,6,,10000,,4,4,,,,6,,,,3500,,,,.7,-4.1,1019.8,1018.2,
110,2019-03-25 03:00,160,7,,10000,,4,4,,,,6,,,,3500,,,,0,-4.4,1018.9,1017.3,
110,2019-03-25 04:00,160,8,,10000,,4,4,,,,6,,,,3000,,,,2.7,-2.5,1018.5,1016.9,
110,2019-03-25 05:00,160,6,,10000,,5,5,,,,6,,,,2000,,,,3.3,-2.2,1018.1,1016.5,
110,2019-03-25 06:00,190,5,,10000,,6,6,,,,6,,,,4000,,,,3.8,-1.9,1017.9,1016.3,
110,2019-03-25 07:00,170,5,,10000,,7,7,,,,6,,,,4000,,,,3.5,-2.5,1017.7,1016.1,
110,2019-03-25 08:00,170,6,,10000,,7,7,,,,6,,,,4000,,,,5.1,-1.4,1018,1016.4,
